时间,标题,url,内容
2018-03-26 08:28:59,顺丰布局“新零售”：未来对标12万亿大物流市场,http://www.nbd.com.cn/articles/2018-03-25/1202361.html,在近日举行的顺丰控股2017年度业绩说明会上，包括重货、冷运、同城配、国际等在内的公司新业务收入占比快速上升。顺丰总裁王卫表示，顺丰介入零售的方式是基于物流的商业合作伙伴。公司未来致力于提供综合物流服务，所对标的是12万亿的大物流市场。（每日经济新闻）
2018-03-25 18:00:30,深投控战略入股多点Dmall，造新零售第三极,http://www.ebrun.com/20180325/269512.shtml?eb=hp_home_lcol_24kx,深投控与多点Dmall的战略合作主要包括深投控作为基石投资者对多点Dmall战略入股，多点将在深圳设立总部；双方根据各自资源优势，在产业、资本、技术、大数据等多方面合作，通过赋能深圳市零售业全面数字化改造，提高深圳零售服务行业均等化、普惠化、便捷化水平，提升企业竞争力。（亿邦动力网）
2018-03-25 16:23:47,郭台铭：马云说的“新制造”是我给加上去的,http://tech.163.com/18/0325/11/DDO7LJPS00097U7R.html,富士康创始人郭台铭表示，新制造是我给马云加上去的，新制造新零售，我说任何东西的零售是制造出来的，任何一个产品，任何一个消费行为，你没有实体，当然你可以买语音，买影片，买游戏，那是虚的。但人是生理性的，物理性的，你都要有一个实体的产品，所以我们讲新制造新技术。（网易科技）
2018-03-25 10:27:55,生鲜新零售地球港第三家店开业,http://www.ebrun.com/20180324/269455.shtml?eb=hp_home_lcol_tt6,3月24日上午，地球港生鲜超市北京酒仙桥店开始试营业，这也是其继北京六里桥店、青岛悦荟店相继开业后的第三家店。据工作人员介绍，现在只对内部工作人员开放，3月31日将正式营业。据悉，店内与盒马鲜生环境布局相似，但是多了些“黑科技”产品。（亿邦动力网）
2018-03-24 19:36:46,宗庆后：我不太认可互联网颠覆实体经济,http://finance.sina.com.cn/meeting/2018-03-24/doc-ifysnevm6744654.shtml,在中国发展高层论坛2018年会上，娃哈哈集团董事长宗庆后谈新零售时表示，最终来讲互联网的成本更高，它要把商品送到消费者那里去，最后又要回归到实体零售来，无非是通过网络对接消费者、使零售店得到更好的发展。“我不太认可互联网颠覆，全部颠覆我们不都死掉了？”（新浪财经）
2018-03-23 13:54:22,IPSTAR潮玩星球获千万元天使投资,http://mp.weixin.qq.com/s/3FU8QDR-sMSf7iCofjpUGg,今日，艾漫动漫旗下新零售业务IPSTAR|潮玩星球宣布获得千万元人民币天使轮投资，由厚德前海领投，艾漫动漫全体投资人股东参与跟投。IPSTAR|潮玩星球是致力于正版动漫周边的艾漫动漫旗下潮流IP线下新零售品牌，立足青少年潮流文化集散地，以潮玩体验方式打造中国IP主题新零售品牌。
2018-03-23 13:38:08,1919即将完成C轮融资， 融资金额暂未透露,https://www.iyiou.com/breaking/14318,内酒类流通行业公众公司1919酒类直供即将完成C轮融资，投资方融资金额暂未透露。1919表示，开放是1919文化的体现，1919从酒类直供转型为平台型服务，运用IT技术和新零售理念助力传统酒业转型升级。（亿欧）
2018-03-22 16:21:29,饿了么康嘉：把总部的精益运营经验落地到小单位,http://kuaibao.qq.com/s/20180322A0VRBM00?refer=,饿了么联合创始人康嘉在内部会上表示，2018年，饿了么要从着眼局部向整个服务链条转变，今后把总部的精益运营经验落地到城市、区域等小单位。通过对每一城每一池的耐心经营，进一步布局新零售，发力对中高端优质品牌商户的覆盖。（品途）
2018-03-21 18:45:10,李楠：魅蓝不用小鲜肉代言 新零售和IoT是今年新机会,http://tech.sina.com.cn/t/2018-03-21/doc-ifyskeue3347962.shtml,魅族科技高级副总裁、魅蓝总裁李楠表示，魅蓝在2018年的营销策略上会偏向保守，不会邀请小鲜肉代言。此外，他认为在智能手机行业面临下滑的态势下，新零售和IoT将会是厂商们的新机会。（新浪科技）
2018-03-21 15:28:16,“川酒云店”新零售平台启动,https://www.iyiou.com/breaking/14254,川酒云店将以川酒为主，以进口酒和非酒类为辅，致力于打造融合互联网+、大数据的“川酒”营销平台和直接服务终端消费者的专业数字化服务平台，发展新零售、新经销和新团购的新型商业模式。（亿欧）
2018-03-21 10:29:08,玛莎拉蒂携手天猫开启智慧门店，深化线上线下渠道整合,,36氪讯，玛莎拉蒂今日宣布携手天猫开启首家智慧门店，成为首个进入新零售时代的超豪华汽车品牌。据悉，智慧门店进一步优化整合了线上线下服务渠道，可通过对大数据的优化运营，帮助品牌实现更高效、定制的客户服务。
2018-03-21 07:39:34,天猫与上海时装周就“云上时装周”达成合作,https://www.iyiou.com/breaking/14220,“云上时装周”会把所有的货品信息和买手信息数字化，买手或者消费者行为数据都将计入系统内。此外，人脸识别的新零售场景也将登录上海时装周新天地主会场。（亿欧网）
2018-03-20 17:55:18,联想新零售4月将推全新品牌,,36氪讯，3月20日，联想在京召开新品发布会，推出LenovoS5、LenovoK5及LenovoK5青春版3款手机。在发布会上，联想新零售天禧传奇公司CEO周铭透露，4月16日，联想新零售将推出全新品牌和新产品。
2018-03-19 20:40:23,阿里拍卖推出国外鲜花直邮业务,http://www.tmtpost.com/nictation/3137875.html,阿里拍卖平台首次推出的国外直邮鲜花业务日前正式在线开拍，首批推出的进口鲜花是来自荷兰的情人节定制玫瑰“甜心（Sweetness）”。首批试点物流城市是上海，阿里拍卖和阿里旗下新零售品牌盒马鲜生也在3月14日情人节当天展开合作。（钛媒体）
2018-03-19 19:32:44,传全峰快递再获5亿增资,https://mp.weixin.qq.com/s/zu9T3LWfOZBwU16VyEV5-Q,3月19日，有媒体爆料称“全峰快递获5亿增资”，增资方为某物流行业领头金融机构，双方会在智慧物流、冷运链、新零售产业链等多领域开展合作。全峰相关负责人回应全峰确实在进行融资，但具体金额和投资方不方便对外透露。（快递杂志）
2018-03-19 16:00:53,天猫将举办通信营销峰会，联合三大运营商抢滩“新零售” ,,36氪讯，3月23日，包括三大运营商旗舰店在内的数百名商家将齐聚杭州，参加天猫举办的通信营销峰会。据了解，在本次峰会上，来自天猫新零售、阿里云、阿里妈妈、阿里通信天猫营业厅等组成的新零售专家团，将从商业模式、用户运营、全域营销、技术等多个维度，阐述新零售在通信业的前景与机遇。
2018-03-16 12:36:55,盒马鲜生、超级物种将进驻广州,http://epaper.xxsb.com/html/node/2018-03/12/B10.html,阿里巴巴旗下“盒马鲜生”和永辉超市旗下“超级物种”两大新零售生鲜超市进驻广州在即。其中前者将以直营店的形式落户天河曜一城，而后者的扩张脚步明显更快，目前已敲定多处门店选址。（信息时报）
2018-03-15 14:20:34,数量多估值低 电商“独角兽”发展空间大,http://www.cs.com.cn/ssgs/gsxw/201803/t20180315_5745367.html,电商行业作为互联网行业的“大户”，孕育了众多的“独角兽”企业。这主要得益于电商行业盈利模式清晰、发展空间大。尽管数量占优，但电商“独角兽”估值大大落后于互联网服务、互联网金融等行业。专家指出，电商“独角兽”提升空间大，而且，在跨境购、新零售等领域可能诞生出新的“独角兽”。（中国证券报）
2018-03-15 13:08:25,菜鸟“门店发货”订单两月涨10倍  新零售“分钟级配送”扩展到30余城市,,36氪讯，今日，菜鸟宣布全新的“门店发货”物流模式开始升级，从早期的国内一线城市扩展到了全国30多个大小城市，已接入近400家门店作为发货前置仓。菜鸟提供的最新数据显示，试运行两个月来，门店发货的订单增长已经超过10倍。
2018-03-13 14:49:32,好邻居开启便利店新零售改造 单店销售增350%,http://www.bbtnews.com.cn/2018/0312/232586.shtml,好邻居便利店最大股东鲜生活正在主导北京店面的升级改造。改造后的首家好邻居门店引入全新绿色VI视觉系统，突出“社区+生鲜”的定位与主题。据了解，鲜生活即将在杭州、武汉、西安等其他城市快速复制便利店新零售这一业态。（北京商报）
2018-03-13 14:36:54,新华制药与阿里巴巴集团签署框架合作协议,https://www.iyiou.com/breaking/14020,3月12日下午，新华制药与阿里巴巴共同签署框架合作协议，双方将在B2B业务、云计算、大数据、新零售、采购平台等多领域展开深入合作。双方还通过签署子协议推进重点合作内容的深入发展。（亿欧）
2018-03-12 13:43:56,宠物新零售品牌龟与熊猫完成上千万天使轮融资,http://www.cyzone.cn/a/20180312/326160.html,宠物新零售品牌龟与熊猫透露，已完成上千万天使轮融资，投资方为苏宁投资和娱乐工场。2018年，龟与熊猫创始人代宇希望能够开设30家直营门店，将门店从四川扩散到北上广等一线城市。（创业邦）
2018-03-12 12:45:17,宣布进军新零售后，美团计划投资收购便利店企业,https://xw.qq.com/finance/20180312023239/FIN2018031202323900,美团点评正试图与一些便利店企业建立投资或合作关系。美团点评战略投资部回应称，“我们会积极与各类零售企业展开合作”。一位新零售业内人士透露，美团点评战略投资部和大零售事业部的相关人士正在接触一些便利店企业，“美团提出多种合作方案，包括直接投资、股权合作、提供线上流量入口等。”（腾讯科技）
2018-03-09 19:29:30,天猫组织架构全面升级，新成立三大部门,,36氪讯，天猫总裁靖捷明确了2018年天猫三大使命：消费升级主引擎、品牌数字化转型主引擎、阿里新零售主力军。根据组织升级方案，新成立天猫消费电子事业部、天猫美家事业部、天猫平台营运事业部。此外，原电器美家事业组总经理印井将出任阿里巴巴集团CEO助理。
2018-03-09 14:03:04,大华股份副总裁：其平台可预测未来15分钟的路况,,大华股份副总裁兼研发中心总经理张兴明分享公司最新进展：云服务方面，其交通大数据平台可预测未来15分钟的路况，准确率在80%以上。智能化方面，大华股份推出系列智能化产品，可应用在安防、新零售和智能驾驶领域。（智东西）
